source,review,label
Maxim,driver sangat ramah pilihan jalur nya bagus semoga selalu sehat dan dilancarluaskan rizki nya yg halal barokah,1
Gojek,kalau hujan banyak driver yang dekat tapi lama banget nyantol nya iyasih tau kalau hujan tapi please padahal udah pakai harga yg teratas sampai pencarian cepatpun tetp gak gercep,1
Gojek,gojek kalo nyewain motor listrik ke driver di cek dulu keadaan motornya layak atau engga jangan driver udah bayar untuk sewa tapi dapet motornya yg ga layak sedangkan di aplikasi yg di nilai drivernya,1
Gojek,jika ada kendala dg driver solusinya tdk tepat karena respon hanya berupa bot sementara permasalahan tdk tercover dlm solusi yg diberikan dlm percakapan bot,0
Gojek,tidak bisa menyelesaikan masalah saya saya salah transfer ke akun lama saya dan dari pihak gojek tidak bisa bantu membuka akun lama saya saya tidak ikhlas dunia akhirat,0
Maxim,bagusssss banyakkk driverrr ramahh yang sayaaa temuii disinii semogaa kedepannyaa selaluu banyak driver yang ramah dan tidak menyalahi peraturan dari maxim karena saya sudah berlangganan menggunakan maxim dari lama,1
Gojek,fitur chat gojek tdk ada penyelesaian sy setiap saat paka aplikasi gojek kenapa fitur chat tdk bisa menyesaikan masalah,0
Maxim,ga usah kasih menit kalo driver gabisa dateng sesuai menit an sebel mana driver ada yang ga jujur teruss nyebelinnya itu kadang ada driver suka marah marah dari admin maxim juga slow res bgt,1
Gojek,pesen ambil yg 1 jam selesai tapi 2 jam baru selesai dapet driver lama bnaget padahal ga lagi hujan atau gmana,0
Maxim,memuaskan l driver tahu jalan driver ramah perjalanan aman nyaman pokok nya top markotop pertahankan bintang nya,1
Gojek,terlalu banyak gaya aplikasi gojek ini mau daftar pun mau tunggu 60 menit kira aplikasi transportasi kau aja y,0
Gojek,biaya pantas driver baik sabar ramah cepat supel mobil bagus,1
Gojek,apk ini makin lama makin ga jelas khususnya di drivernya semua pemalas sombong dekil kaya orang ga niat cari rejeki heran,1
Gojek,masukan aja utk goride coba helm2 nya jgn pada kotor kira2 sdh tdk layak helmnyya ugk segera d ganti,1
Gojek,banayk iklan gk jelas padahal lagi main geme seru seru nya keluar secara tiba tiba karna iklan ini tolong iklan jangan ganggu,1
Gojek,driver oke tapi titik di maps aneh susah ngepasin jadi sering salah tolong benerin maps nya,0
Gojek,ketatin lg aturan nya bikin jengkel az gojek nya disini saya bayar massa saya pakai gosop di suruh kensel trus,1
Maxim,untuk driver nya datang lumayan cepat cuman untuk maps yg jalan seperti kampus yang masuk ke gang atau gang g bs di jangkau tolong perbanyak maps nya,1
Gojek,udah mahal cari driver susah trs bnyak driver yg kurang sopan akun saya udah jadi ank sultan karena saking lama dan seringnya saya pke gojek stelah hapir 6 thnan saya putuskan untuk pindah ke grab krna udah ga enak pke gojek,1
Maxim,drivernya lebih safety dr helm nya kurang bagus motornya jg ada yg udah bobrok bahkan jas ujan nya bau,1
Gojek,tolong di suspen buat driver2 bintang 5 nakal yg sengaja mematikan data sengaja buat tidak bisa di hubungi,1
Gojek,jujur gua cape banget daerah gua susah banget driver yg deket malah jauh banget dapetnya benerin lagi dong tad gua juga di marahmarah sama driver yg mau jemput katanya customer bala padahal gua ga ada ngapangapain benerenin lagi peraturannya cs dan driver perhatiin juga,1
Gojek,gojek aceng kantor yang tidak bisa memanusia kan manusia coba in orang kantor jadi driver 5000 kasihan driver mu kata nya kaya anak bangsa,1
Gojek,banyak driver nya sekarang pada ngemis tips karena argo yg dia terima gak sesuai ada yg nerima 5000ada yg 6000 tolong kasiani driver andaanda bisa jaya karena driver andahilangkan program anda,1
Gojek,alogaritma mu benerin masa ada driver deket malah di kasih jauh lokasinya ga semua orang mau nunggu ya,1
Maxim,bagus aslinya tapi drivernya sering cancel jadi kasihan yang dapat driver yang jemputnya dari jauh saran aja khusus driver yg cancel padahal dekat dr titik harus dikasih hukuman pengurangan rating sebesar 05 trs kalau rating dibintang 3 diperlama dpt penumpang,1
Gojek,susah banget cari gojekgocar pas hujan naikin gaji mereka biar gampang dapetnya emang harus selalu bintang 1 kasih rating gojek,1
Gojek,aplikasi jelek ganti2 driver sampek 3x pesan dari jam 646 sampek jam 720 belum sampek padahal dekat aplikasi djancok,0
Maxim,lambat sudah naikin harga pun tak da yang mau jemput sye dikota besar pun mcm tak da driver yg mau ambik,1
Gojek,disaat lagi butuh banget susah sekali cari gojek padahal udah dari jm 6 pagi ni udah jam 8 ga ada sekali kesel,0
Gojek,aplikasi nya sudah bagusbanyak fitur dan animasi yang menarik menurut saya aplikasi ojol paling bagus adalah gojekmungkin perlu ditingkatkan lagi secara manajemen dan juga efektifitas operasional sehingga harga sahamnya bisa naik,1
Gojek,tolong tertibin driver driver tidak ramah dan mengecewakan biar nyaman untuk pengguna saya kapok pakai gojek lagi makasih,1
Gojek,suka pake gojek aplikasinya mudah di mengerti dan bs beli apa aja di gojeksukses trus u gojek,1
Gojek,udah 2 minggu gagal vermuk email sampe penuh laporan gojek semua mau traksansi susah di email gada penyelesaian yg pasti balesnya gitu2 aja konyol,0
Maxim,aplikasi maxim nie sangat membantu se x dg mudh cept n hrga nya juga trjangkau smoga lncar sll buat pra pnumpang yg naik dan lncr trs aplikasi maxim y,1
Maxim,dahal ya bagus ini apk tpi driver nya banyak yang nolak dengan alasan hujan yakali mesen sepeda dahal mesen pakek mobil huft,1
Gojek,aplikasi lemot padahal jaringan wifi lancar pas mau dipake jaringan internet gk ada heran lohh buat semuanya jangan pake aplikasi ini mending aplikasi grab aja jgn gojek,1
Gojek,untuk pengiriman ok tapi tolong tambhkan ongkosnya karena kebutuhan pelaku gojek sangat naik dinegara kita terimakasih,1
Maxim,terimakasih selain gercep juga ramah baru pertama kali make jasa gojek online dan g salah milih maxim jadi aplikasi,1
Gojek,tolong lah kasih tau sama drivernya untuk selallu bawa uang kembalian jangan beralasan tidak ada kembalian terus,1
Gojek,diskon nya dikit bgt padah udh langganan pake gojek saran aja kalo pengguna langganan dikasih diskon,1
Gojek,gojek kenapa deh naikin harga ga kira2 yg biasanya jaraknya deket cuma 15rebuan jadi 4050rb ini mah org bakalan males kali naik gojek ga bakalan mau make lagi bye gojek,0
Gojek,hallo saya mengalami kendala dengan akun gojek saya kenapa akun gojek saya tiba tiba tidak bisa digunakan keterangan masukkan pin go to pay sedangkan pin yang saya gunakan selalu terdeteksi salah,0
Gojek,kenapa bintang 1 karena gocarnya 1 jam gak ketemu dan buat para driver gocar lagi kali gak usah kejar di gocar,0
Gojek,bagus sih sebenernya cuman tolong ya mohon untuk mengerti dengan para buyyerdriver dan yang lainya jika ada yang mengkritik dengan baik untuk kepentingan kita semua mohon di responya untuk developer jadi jangan diam saja seperti robot yang kehabisan baterai,1
Gojek,tolong sistem jgn seperti penjajah kasian aceng tarif costumer 12500 driver dpt 5000 aplikasi 7500 seperti penjajah ekonomi,1
Gojek,makin lama makin kurang ajar aja driver sekarang padahal dah dekat dari jarak dicancel mulu padahal lagi darurat dan milih prioritas tolong min hapus tombol cancel untuk driver atau rating jelek driver yang ngecancel,1
Maxim,agak kecewa sama drivernya padahal udah tertera harga dari lokasi ke tujuan cuma 35000 tapi driver malah pilih jalan yang lebih jauh untuk sampai ke tujuan dan harganya di naikin jadi 42000,0
Maxim,aneh banget pengemudi nya anehaneh aplikasi aneh waktu tunggu di aplikasi 10 menit dirungguin 10 menit berganti tulisan dricer akan segera sampai padahal driver masih sangat jauh alhasil nunggu driver sampai 40 menit mau di cancep gaenak sama driver nya,0
Gojek,gojek motor udah ga jelas ini kalau pesan pagi udah harganya melonjak cari drivernya susah sekalinya dapet drivernya jauh bangat padahal yg deket banyak udah gitu si driver di chat ga respon kendaraanpun ga bergerak parah buang2 waktu dan bikin terlambat kerja kapok,1
Gojek,tambahkan akun kerabat seperti orang tua ke anak atau kakak adik jadi kita bisa atur perjalanan pembayaran dan mengawasi semua aktifitas pergojekan,1
Gojek,makin kesini makin gak jelas si gojek punya limit paylater gabisa dipake padahal gapunya tagihan paylater yg belum dibayar,1
Gojek,susah banget nyari driver sekarang sering di cancel apa lagi gocar sering banget cancel entah kenapa sekarang susah banget,1
Maxim,parah lu maxim dari tebet ke manggarai biasa 12k jadi 20k ngasih jalur nya mana jadi jauh bgt inget saingan lu ada grabe sama gojek,0
Gojek,ada aja oknum driver yg tidak menyenangkan seumur pke gojek atau gocar enak legowo cmn driver hari ini bikin saya speechless,1
Gojek,gojek emang ngebantu banget saat di situasi gaada temen buat nganteruntung nya ada apk ini nih yg mantul banget apalagi suka di kasih diskon makasih banget pokoknya hhe,1
Maxim,kerenn pelayanan drivernya hujan deras macet tetap dijalankan dengan baik tanpa mengeluh mksih bang driver akhirnya sampai tujuan juga,1
Maxim,dapat driver engkong2 walaupun gemetar naeknya paling tidak maxim sudah mau memberi pekerjaan tidak memandang usiabuat engkong driversehat terus,1
Maxim,klo sudah selesai mau buka chat nya lg ko ga bs ya kira gmn soalnya sy td ada brg ketinggalan ditaro didpn motor pas turun sy lupa mungkin driver jg lupa sy tdk tau,0
Gojek,pesan gocar dapat yg jauh mulu pengemudi juga sering milih milih argo pdhal kita dapat harga dari aplikasi mohon diperbaiki layanannya sebelum banyak yg pindah aplikasi,1
Gojek,tolong di perbaikin goride hemat nya selalu hilang terusan padahal sebelumnya ada terus pake goride hemat sangat membantu saya karena bukan sekali atau 2 kali saya pakai tapi selalu pulang kerja sangat menghemat ongkos saya jadi tolong perbaiki,1
Gojek,tolong kepada it gojek setiap saya pesan goride motor driver di map tidak bergerak sama sekali dan tiba2 driver nya muncul kasihan driver nya kalau dapat jauh motor driver yg di map gak gerak2 tapi driver nya sdh di jalan,0
Gojek,jika hujan lama sekali dapat drivernya padahal udah relain pake tarif besar tapi gaada beda nya,1
Maxim,saya memberikan laporan beberapa hari lalu terkait pelayanan driver tapi belum ditindak lanjuti sampai hari ini kenapa,0
Gojek,pesen gocar berapa kali batal batal teruss pada kaga mau cari duit apa gimna sih,1
Gojek,b1 menyala bos qu apk gojek sekarang cuma di bikin akaln demi meraup keuntungan yang besar sudah tidak meningkatkan pelayanan dan hanya bisa memeras driver nya sudah tidak pantas di sebut gojek karya anak bangsa,1
Gojek,masih belum diperbaiki kinerja driver atau apk nya ya gojek solusinya dong buat driver biar autobid pas lagi ujananeh susah banget dapat driver kalo ujanmanjaaa bgtkesel deh driver pada manja kalo ujan pada gamau narikga butuh rejeki apa ya,1
Maxim,amang nya sabar nungguin pelangga beli ayam dulusehat buat pejuang rupiah di seluruh penjuru semoga bahu kalian selalu kuat dlm mencari nafkah yang halal nyetir nya pelan pak sopiranak istri slalu nunggu d rumah,1
Gojek,saya gatau kenapa ya kalo setiap pesan gojek selalu di cancel dari drivernya udah ada ke 10x padhl lagi buru2 developernya bagaimana apk kok jadi gini pdhl dulu fine fine saja,0
Gojek,cuaca bagus jam sibuk kagak cari driver udah kaya cari emas lamanya udah kayak hewan hibernasi,1
Maxim,sangat membantu sekali aplikasi nyaman dan mudah di gunakan driver tepat waktu dan ramah pelayanan oke,1
Gojek,tolong dong sistem aplikasinya diperbaiki nyariin drivernya jgn jauh2 gila aja padahal yg deket lokasi puluhan tp malah nyangkutnya sama driver yg jaraknya juauuuuuhhhh nunggunya kelamaan kasian juga drivernya kejauhan jemputnya,1
Gojek,kl pesen go car susah ga ada yg mau mau jarak jauh dekat berkali2 dicancel supirnya harga yg tentuin dr aplikasi discpun langsung terpasang otomatis males nunggunya lamaaaaaaaaaa,1
Gojek,buat manejemen tlg dong driver yg terkena putus mitra bisa daftar kembali sdh bertahun tahun data masih ada aja,1
Maxim,bintang 4 dulu karena masih ada beberapa hal yang harus ditingkatkan lagi maupun itu dari aplikasinya ataupun dari drivernya,1
Maxim,maxsim bagus tapi sayang nya nga ada fitur telpon buat driver sama buat poto klo di gojek ada tolong buat amit maxsim biar ada telpon donk,0
Gojek,sejauh ini kalau urusan ojek online pakainya masih gojek karena saya pemalas buat cobacoba yang lain ya udah deh nggak pernah gantiganti sejauh ini belum pernah dapat pengalaman buruk bismillah dan semoga terus begitu,1
Gojek,kalikali surprise dari saya suruh bawa lexus lx600 turbine sport 5500 cc v8 milik saya hanya mencoba buat kejutan penumpang lain dan,1
Maxim,maxim ini sudah bagus apk nya tapi tolong demi kenyamanan bersama di perbaiki lagi titik lokasi nya driver suka marah sama saya karena titik tidak sesuai ujung ujungnya saya harus memberi biaya tambahan karna tidak sesuai titik,0
Gojek,tarif lbh murah di banding yg laindriver ramahsampai tepat waktupemilihan rute tepatsmoga tarifnya tetap murah yaa,1
Gojek,terlalu lama nunggu katanya 2 menit perjalanan tapi driver nya ga jalan jalan di maps nya,1
Gojek,buat para customer yg kaya tokai klo bisa jgn maen cancel aja kalo sekira nya dpt nya jauh driver tolong di kabarin jgn seenak nya maen cancel driver udah sampe penjemputan maen cancel ajaklo bisa customer cancel di potong 5000 untuk driver,1
Gojek,pelayanan mohon di perbaikijangan biar kan pelanggan sudah pesendannunggu lama malahan di batalkan driver posisi lagi hujanjdi pesan apk sebelah,1
Maxim,respon cepat dan pengemudi santun terima kasih maxim memang termurah dan mantap lah untuk teman perjalanan,1
Maxim,tolong dong driver maxim buat jaga kebersihan helm pernah dapat driver yang helm penumpang nya bau bikin ga nyaman,1
Gojek,okelah apk nya bagus banget diskon goofodgojek kendaraan nya besar bgt potongan nya juga kadang besar bgt tapi tolong kenapa ada aja penggendara nya yang kurang ramah sama pelannggan,1
Gojek,makin kesini makin sampah ni gojek saya udah nunggu lama buat driver nya waktu nya udah di lokasi penjemputan malah tiba di batalkan padahal saya ga ada ngebatalin driver nya gara anda saya jadii telat,1
Gojek,punya driver ajarin banyak map lah apa coba di tunggu 9 mnit jadi 30 mnit malah ambil jalan muter jauh yg beenr kau rekrut driver,0
Gojek,gmn caranya login kembali ke akun yg logout hanya menggunakan nomor hp dikarenakan email yang lama sudah tidak aktif,0
Gojek,ini emailku kok udh kedaftar gojekmau buka akun tapi lupa pakai nomer yg manapemulihan akun tetep gbisatrus caranya gmn,0
Maxim,aplikasi gojek apa yg selalu lama dalam jemput customer bilangnya 1 menit tp bisa datang 5 menit kemudian ga jelsss ga usah pakai apk ini,1
Gojek,gojek aplikasi asli buatan anak bangsa indonesia gue bangga menggunakan aplikasi ini alamat developernya pun ada di jakarta,1
Gojek,mohon di pertimbangkan lagi untuk merekrut driver gojeknya ya karena kebanyakan gojek sekarang tidak memiliki attitude yang baik alias kasaryang non costumer pun banyak yang mengeluh mohon di selisihkan lagi para driver yang tidak memiliki attitude yang baik terimakasih,1
Gojek,saran buat aplikator gojek wilayah jawa timur sekitarnya harga gojek buat driver tidak manusiawi dan oderan estafet ke driver sangat lama penjemputan mohon di kaju ulang,1
Maxim,susah buat nyari alamat pas nya ga kaya gojek ga ribet ini mah ribet banget buat nyari pas titik nya jdi males make nya,1
Gojek,woi gojek emang kalo kita mesen trus gak jadi bayar ya gw mesen gojek karena lama makanya gw cancel eh pas dateng orangnya marah marah minta duit gw kan harusnya cuma 17 ini dua minta uang ganti bensin sampe 50k ah elah,0
Gojek,pelayanannya kemenyek kalau ada promo selalu di batalin sama drive nya beda banget sama grab gojek itu sombong orang2nya,1
Gojek,lama bgt dpt driver mau itu reguler ekonomis tetap sama ini buka cuma sekali tapi sering,1
Gojek,percuma kasih kode voucher tapi nggak bisa digunakan semua mulai dari kode cobaingojekgorideajalebihhemat dll,1
Maxim,harga yang argo di penumpang sama si sopir beda drivernya pada tanya lewat jalan yang mana kalo pendatang gk tau jalan gimana,0
Gojek,susah bgt cari driver dibanding grab bnr bnr ga dapet sama sekali kalo grab aku peaen lgsg ada driver yang mau ambil,1
Gojek,apk payah psen goride dapat driverdriver dah chat tapi ga ada pergerakan kirain ga jalan terus saya canceleh ternyata driver datangbikin salahpaham saja,1
Gojek,tolong jangan sakiti driver gojek dgn program2 kalianadanya kami drver adanya gojek dan adanya juga castamer kalian blunder kalau menyakiti driverbelajarlah sejarah berdirinya gojek jangan lupa belajar pakai hati,1
Maxim,nyari terapisnya lama bngt gak dpt2 tp emang murah sih minta tolong di map nya ditambahi nama jalan klu mantau driver ato talent sampai mana biar gampang thx,1
Gojek,ada pilihan jemput di lobi tapi supirnya g ada yg mau ke lobi semakin turun rating ada pilihan 2 tujuan di aplikasi tapi saat dibandara juanda katanya tidak bisa 2 tujuan,0
Gojek,makin mahal ongkosnya tapi katanya bayar buat abang ojolnya ga naik potongan ongkos dari pihak gojek nya gede pantesan pada lari ke indriver,1
Gojek,gojek bulan februari ini mhal bgt bgt bgt pdhl jrak dekat baget go ride maupun gocar mhal g sesuai jarak ada voucheer jg buat krtu bsi g ada bca,1
Gojek,saya kecewa tolong kasih sanksi bagi driver yg di hubungi susah menjauhi lokasi saat sudah dekat menghidupkan notif padahal ga mau ambil penumpang dengan alasan makan,0
Maxim,banyak driver nya yg minta bayaran tidak sesuai dengan yg tertera pada aplikasi khususnya area kota kupang ntt tolong untuk maxim lebih di teliti lagi dalam perekrutan driver jngan orang gila d acc jd driver,1
Maxim,gakkkk rekomendasi gak gercep supirnya titik lokasi dimana jemput nya dimana pokoknya ga gercep lah supirnya padahal lagi buru buru,1
Maxim,aplikasi bodoh harga emang menentukan kualitas logika nya kalau driver dapat argo rendah yah pasti pelayanan kacau wajar sih mending aplikasi sebelah deh lebih mahal sedikit tapi pelayanan top,1
Gojek,kenapa harus ada verifikasi muka orang tua saya sudah meninggal gimana mau verifikasi muka ya padahal masih ada sisa uang di gojek,1
Gojek,lebih nyaman pakai gojek banyak promo lebih safety terlindungi asuransi selama diperjalanan punya kantor tempat mengadu yuk bagikan ke temen2 supaya pakai gojekyg penting promonya tiap bulan terus ada buat konsumen,1
Gojek,mohon maaf pindah ke toko sebelah selisihnya lumayan skrg gojek harganya naiklebih mahal dari toko sebelah padahal sering bgt pake sehari pp pake ojek terus,0
Gojek,sumpa ya gojek pas awal banyak bgt diskon nya tapi lama kelamaan gaada diskon lagi eheheheh but issoke makasih ya gojekk,1
Gojek,klw pagi selalu capek nungguin drivernya dapat yg dekat dicancel mulu giliran dapat jauh nya minta ampunsial,1
Gojek,selalu gabisa ngeklik chat padahal udh di pencet or klik berulang kali tapi susah bgt masuk room chat jadi sering miscom sama driver tolong diperbaiki fiturnya,0
Maxim,untuk motor bagus bgt hemat tapi untuk mobil saya sudah nunggu hampir 20 menit lebih tapi ga dapet padahal banyak driver di sekitar kalo gamau ambil ya di matiin ajh aplikasi,0
Maxim,pelayanan terhadap konsumen jelek driver jarang mau datang dgn berbagai alasan yg tak masuk akal driver yg di pilih terlalu jauh dari titik penjemputan,1
Gojek,ish trauma saya sama abang gojek nya marah marah gitu sampe sekarang masih trauma dan inget bangett,1
Gojek,saya pengguna gojek sudah 7th terimakasih gojek telah mempermudah keseharian saya note tolong ditingkatkan lagi keramah tamahan drivernya ya,1
Gojek,sistem terlalu ribet buat nyari driver yang cepat harus bayar tambahan lagi kalau tidak mau nunggu untuk dapat driver sama 10 menit lebih lamalama makin mencekik user ini aplikasi,0
Maxim,pelayanan terbaik driver sangat membantu hanya saja aplikasi error namun driver tetap menjalankan tugas nya dengan sangat baik terimakasih maxim,1
Gojek,yg bener ajah masa psen gojek selalu jauh titik nya rugi waktu jarak driver juga kasian bensin nyaaaa di le gmana sih gojek sekarang kaga ada akhlak,1
Gojek,gojek taik ni drivernya penipu dan makin maki orang tanpa ada sebab yg jelas trus mempermainkan orang trus setela itu dilapor keadminnya tapi malaan saya yg diblok adminnya buat smuanya hati hati mengunakan gojek banyak driver penipu digojek tapi tidak ditindak tegas,1
Gojek,gojek brengsek qta bayar sesuai tapi pelaksanaan dilapangan beda jiwa penjajahan qta bayar mahal tetep aja masuk driver goceng,1
Maxim,driver nya kurang baik trs di cancel mulu sama drivernya jdi tolong dong lbh konsisten lagi,1
Gojek,indonesia mengutamakan kemanusiaan kalo sistemmu tidak manusiawi dan serakah potongan driver dan aplikasi hampir 40 lambat laun gojek akan hancur di masa mendatang,1
Maxim,min saran yo kalau udah deket drivernya di navigasi bikin tombol cancelnya hilang aja nanti malah driver marah ke penumpang saya emang salah udah minta maaf kalau dibesarbesarin nanti penumpangnya malah kenapa kenapa kan gak lucu min,0
Gojek,tak edit reviewnya banyak promo grab car yang memang murah bgt tapi pas dipake sama driver tiba2 dibatalkan seenaknya atau dilempar2 tanpa konfirmasi,1
Gojek,kenapa ya apk ini sering gak bisa didownload padahal apk ini bagus tolong pihak gojek di perbaiki,1
Gojek,ini mode hematnya kemana ya kok di app saya gaada ya padahal nyoba yang deketnya 005 km tetep gak dapat tolong kembalikan fiturnya karena itu alasan pake gojek kalo ngga yg fitur baru gedein lagi harganya biar rp 30000 atau 35000max harganya,1
Gojek,yg pada kasih bintang jelek gk usah pke gojekbanyak bacot semua gk tau dirinaik ojek pangkalan sono,1
Maxim,kendaraan motor banyak yang tidak patuh aturan lalu lintas driver berbeda dengan nama pemilik dan banyak yang tidak ramah,1
Gojek,makan tuh kebijakan buat driver pake sistem slot pengguna bayar mahal tp driver cuma dpt ongkos 5rb blm aja ntar juga lama2 di geruduk driver senasional aplikasi penjajah driver,0
Gojek,gojek memang okey deh gak pake nunggu lama sdh dijemput dan rata2 penjemputnya ramah2 friendly gitulah,1
Gojek,ini tolong bener kacau selalu kacaunya apalagi gocar kalau emang lagi nganter penumpang driver nya itu ga usah ambil penumpang dulu coy plis lah lama kami nunggu tolong di perbaiki lagi,1
Maxim,aku pakai maxim dari awal smp kurang lebih udah 4 tahun bagus banget drivers nya juga baik baik,1
Gojek,apk nyaa sulit untuk ke adaan kita lagi darurat tapi kalo lagi santai apk nyaa bgus tapi setiap kita membatalkan harga gojek atau goride menambah,1
Maxim,terima kasih buat abang maxim nya udh ramah sama penumpang udh mau nunggu juga jarang dapet ojol yg ramah seperti ini pokonya the best,1
Maxim,penjemputan sangat cepatmakasih udah mau nungguin sebentar dan anterin k tempat tujuan dengan selamatmas ojol nya ramah jugasehat dan semangat terus,1
Gojek,mau pada demo minta thr nganterin pesenan kendala ujan dikit aja pada males ngambilpayah mitra nya dah gojek lemah,1
Gojek,sudah pakai lama gojek ini ga dapat fitur di gojek buat apa saya apk nya klo ga ada kegunaan nya uninstall,1
Maxim,tolong di cross cek driver atas nama novriza ramadhani argata motorcycle bewarna merah nopol h4533yq rating di apk 42 tolong dia sudah mengancam dan memeras saya saya ada bukti chatnya kejadian 23 februari 2025 sekitar pukul 2200 wib,0
Gojek,sejauh ini masih aman driver juga pada santai ui aplikasi ramah bagi pengguna baru pokoknya best deh cuma minta dikembangkan terus saja sesuai kebutuhan konsumen,1
Gojek,mudah an bisa ditingkatkan lagi pelayanan nyahususnya di kampung masih minim driver nyatpi ok lah sejauh ini,1
Gojek,gojekkk topp bangett mksih bangett buat orang yang udah bikin apk inii inii ngebantu bangett buat sayaa banyakk ceritaa dan pengalaman seruu di gojek nggak sabar nunggu cerita di tahun 2025 nantii bareng gojekk itu capslock bukan marah yaa jek,1
Gojek,sering sering adain promo pliss buat kaum mageran ini whort it bgt udh gtu gojeknya juga murah bgttt cuma goceng tapi ya gitulah,1
Gojek,selalu memberikan diskon utk gojek maupun gocar tp ada juga yg mengecewakan saat kalo ujan gocar selalu membatalkan ke arah rumah sy,1
Gojek,apk sudah bagus tp harga kurang terjangkau apalagi gocar terlalu mahal sudah tidak seperti apk lama skrg apa apa serbah mahal diskongoplus cuman nutupin dosa doang harganya ga berkurang belum iklannya yg terlalu memaksa tekan tombol cancel malah lari ke situs,1
Gojek,udah lama langganan gojek dan puas sayang sekarang tarif mahal dibanding aplikasi lain smoga pelanggan setia sering dikasih bonus,1
Gojek,suka pakai gojek dripda sbelahsupirnya suka cancelim alasan takut gelap la ini la itu lagojek driverny cepat2,1
Maxim,titik dalam map harap di update dari segi titik maps indrive masih jauh lebih bagus kasih fiture foto dalam chat untuk memudahkan konsomen dan driver,1
Gojek,saya peke gocar hemat dari jam set 2 sampe jm set 5 gaada satu pun driver yang mau ambil padahal nominal pembayarannya semakin naik melebihi gocar biasa sangat tidak menyenangkan,0
Maxim,terimakasih abang udah anterin bapa saya abang nya ramah dan humoris lancar terus rezekinya bangg,1
Gojek,sebernarnya untuk apk nya bagus tapi masalahnya selalu terletak pada lokasi drivernya yng padahal bergerak tetapi di map apk tidak bergerak,0
Gojek,kecewaudah bayar buat langganantetep aja ongkos goride hemat nya lebih mahal dari apk sebelahhabeuuuuuuuh makin irit drmn,1
Gojek,sangat baik n ontime pdhl malam bgt kasian tuh pak driver nyasukses trs n trslah amanah,1
Gojek,nunggu 2 jam buat dapetin driver doang estimasi aplikasi 1 jam sampai tapi buktinya 2 jam jalan belum juga dapet driver malah di cancel sepihak dari gojek edit akhirnya sampai juga setelah 5 jam nunggu sip naik 1 bintang,0
Gojek,baru ini kecewa sama gojek masa udah dicancel malah marah ke saya saya kan cancel garagara jaraknya jauh padahal saya sudah di tunggu bunda saya malah ga terima,1
Gojek,kasian driver nya terlalu murah potongan terlalu besar sebagai customer saya merasa iba dengan nasib driver,1
Gojek,bad experience pake gojek car driver nya lamaa banget sampai dititik jemput ada hampir 50menitan padahal normalnya 10 menitan dan jalan lagi gak macet cuaca cerah udah gitu gamau berangkat sebelum ditambahin tip mentang mentang pake diskon pengguna baru jaid ogah ogahan lol si driver,1
Gojek,gocar lebih baik ditiadakan aja banyak driver pilih2 harga mana bisa customer yang atur belum tentu juga gak dikasih tips lebih parah si,1
Gojek,lagi eror apa gimana ya belakangan dapat driver jauh terus padalah sudah prioritas udah gitu pihak driver suka ngecancel tiba tiba,1
Gojek,sangat tidak adil dalam mengambil keputusan sesuka hatinya dalam menutup akun orang selidiki sampai tuntas akun2 palsu pelor yg merugikan mitra golek jgn asal pm mitra yg mencari nafkah buat keluarga,1
Maxim,driver sangat ramah cpt respon dn sangat tenang bawa kendaraan ny makanya saya ksh bintang 5,1
Maxim,sangat hemat cuman agak kesal juga sama bapak bapak gojek yang semangat kerja bapak jangan sering bikin emosi,1
Gojek,kenapa yah sya pesan driver saya dapat driver alya setelah chatan dan menunggu tetiba ditelpon driver sigra dengan nopol yang sama dan chat sya dengan driver alya hilang dari obrolan aneh,1
Gojek,tolong di perbaiki systymnya sangat merugikan mitra driver dengan map yang suka salah dan penghitungan argo sangat murah sekali,1
Maxim,aplikasinya lemot saya bayar pakai kaspro karena lemot masuk nya si driver minta chas jadi nya dobel bayar nya parahh,0
Gojek,halo ini aplikasinya lumayan bagus tapi biasanya aku kok ga dapet driver yah biasanya juga drivernya keluar jalur,1
Maxim,kepada yth maxim mohon mohon banget ongkosnya di naikkan lg kl cuaca sedang hujan apalagi kl sedang hujan deras kasihan banget sm driver nya,1
Gojek,gojek makin kesini makin gjls segitu banyak nya gojek di deket stasiun gaada yg ngambil sama sekali posisi saya lagi mau kerja buru buru lebih baik ojek pangkalan meskipun mahal yg penting sat set,1
Gojek,aplikasinya bagus ada promo yang buat jadi lebih murah bagi pengguna baru jadinya gojek lebih nyaman dan seru,1
Gojek,gojek goride drivernya gak ramah garagara cancel malah didatengin sambil bawa emosi sambil caci maki bahwa akunnya bermasalah sebagai customer agak trauma padahal pesannan driver belum sampe ke lokasi jemput,1
Gojek,tarif mahaaal potongan buat driver 30 lebih kasian woi sama drivernya mereka yang kerja si gojek yang nguntungin kayak zaman kolonial aja,1
Gojek,min tolong ada kan gojek donk apa gocar didaerah entikong soal nya gak ada satu pun gojek disini tapi kalau ada pasti laris soalnya belum ada satupun,1
Gojek,lama dapet driver estimasi 30 40 menit udah 2 jam ga sampe sampe kacau chat bantuan berbelit belit,0
Gojek,kasian driver nya pendapatan nya kecil buat 1kali trip nya tapi ongkos dari aplikasi nya mahal ditambah maps nya kadang eror ya yang paling penting ongkos yng keterima driver beda jauh sama ongkos dari apk gojek nya,1
